Year,Month,Day,GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,Date
1993,7,6,0,284.1,6.4,-4.3,41.9,23.5,24.1,47.6,296.07,897.2,-43.1,2052.6,62.3,5829,,1993-07-06
1993,7,7,0,248.0,7.8,-3.3,39.7,20.5,21.3,41.8,297.73,945.37,-1.8,2666.2,60.0,5773,,1993-07-07
1993,7,8,0,261.0,10.2,-1.8,32.6,17.6,21.4,39.0,298.35,925.93,-26.2,1662.5,59.5,5865,,1993-07-08
1993,7,9,0,247.0,7.0,-3.4,35.7,21.9,23.3,45.2,296.3,938.34,-2.5,1625.5,51.1,5765,,1993-07-09
1993,7,10,0,251.3,8.9,-1.9,37.3,20.3,22.7,43.0,296.28,918.54,-60.3,1400.6,58.7,5815,,1993-07-10
1993,7,11,0,268.1,9.4,-2.0,36.5,21.1,21.1,42.2,297.95,950.01,19.2,0.0,59.8,5795,Prob,1993-07-11
1993,7,12,0,281.1,8.3,-3.9,39.9,21.5,21.9,43.4,299.35,949.99,0.0,4383.2,61.3,5811,Prob,1993-07-12
1993,7,13,0,326.5,10.2,-2.2,36.4,20.6,20.8,41.4,299.54,947.68,-5.0,8.5,66.2,5836,,1993-07-13
1993,7,14,0,293.0,11.2,0.9,34.0,18.2,20.2,38.4,295.77,923.7,-217.0,202.3,57.8,5780,,1993-07-14
1993,7,15,0,303.3,14.4,5.9,32.8,15.8,21.2,37.0,291.37,866.38,0.0,0.0,58.8,5820,,1993-07-15
1993,7,16,0,338.4,10.0,-0.1,40.7,20.9,20.9,41.8,297.95,950.01,0.0,0.0,66.9,5833,Prob,1993-07-16
1993,7,17,0,304.0,6.9,-2.4,41.7,22.7,24.1,46.8,298.04,982.5,-79.4,41.6,69.3,5862,,1993-07-17
1993,7,18,0,247.6,6.5,-3.6,36.1,18.5,23.1,41.6,299.79,979.75,-36.4,2018.6,70.3,5863,,1993-07-18
1993,7,19,0,271.3,8.2,-2.1,38.2,17.2,25.4,42.6,299.49,971.82,-186.8,653.5,66.6,5914,,1993-07-19
1993,7,20,0,311.2,7.3,-2.4,43.3,21.1,25.7,46.8,299.06,969.16,-131.7,645.7,73.3,5884,,1993-07-20
1993,7,21,0,321.5,4.4,-5.1,45.5,22.7,25.5,48.2,298.76,952.47,-91.9,2730.0,78.8,5871,,1993-07-21
1993,7,22,0,276.0,5.1,-3.6,37.7,20.9,22.5,43.4,297.73,940.99,-41.3,2382.1,64.1,5816,,1993-07-22
1993,7,23,0,315.8,7.1,-2.6,37.1,20.5,20.5,41.0,299.53,995.07,-0.5,2466.1,70.3,5822,,1993-07-23
1993,7,24,0,231.8,12.1,1.6,33.4,14.4,20.2,34.6,295.42,913.48,-169.0,52.3,64.8,5847,,1993-07-24
1993,7,25,0,259.0,11.3,0.5,32.9,19.3,19.5,38.8,296.55,949.99,6.0,14.9,56.0,5824,Prob,1993-07-25
1993,7,26,0,271.0,13.2,1.5,32.6,16.6,19.8,36.4,297.3,920.95,-229.9,123.5,62.0,5905,,1993-07-26
1993,7,27,0,241.8,8.4,-3.0,32.7,19.3,23.3,42.6,297.27,935.87,-21.6,1.2,51.2,5855,,1993-07-27
1993,7,28,0,234.6,7.4,-3.3,33.3,20.1,22.1,42.2,296.46,933.51,-5.2,72.2,49.6,5812,,1993-07-28
1993,7,29,0,238.5,9.1,-1.4,29.5,19.1,22.3,41.4,295.87,933.56,-87.4,138.6,47.7,5829,,1993-07-29
1993,7,30,0,267.2,10.3,-0.5,30.1,20.7,21.1,41.8,296.5,938.31,-2.6,0.2,53.6,5818,,1993-07-30
1993,7,31,0,260.5,12.3,0.6,30.0,15.8,17.8,33.6,298.95,949.99,0.0,67.8,57.7,5841,Prob,1993-07-31
1993,8,1,0,299.2,7.2,-2.0,38.3,20.9,20.9,41.8,298.66,980.12,-2.5,3229.4,66.3,5785,,1993-08-01
1993,8,2,0,348.8,10.2,-2.9,36.8,20.4,20.4,40.8,300.55,949.99,6.3,1475.1,69.2,5887,Prob,1993-08-02
1993,8,3,0,316.8,10.2,0.4,41.6,21.0,21.0,42.0,298.86,985.03,-177.2,247.9,84.1,5911,,1993-08-03
1993,8,4,0,300.1,10.1,-1.9,39.0,19.2,21.2,40.4,298.48,938.23,-9.6,1309.4,69.6,5885,,1993-08-04
1993,8,5,0,278.5,9.1,0.2,36.1,19.1,21.3,40.4,297.69,987.63,-44.2,30.9,68.2,5840,,1993-08-05
1993,8,6,0,251.6,8.7,0.3,35.3,18.7,21.9,40.6,296.64,980.06,-102.6,29.6,66.1,5830,,1993-08-06
1993,8,7,0,293.0,5.6,-3.6,33.7,21.9,25.1,47.0,297.85,966.63,-81.8,1363.1,54.8,5842,,1993-08-07
1993,8,8,0,237.3,9.9,0.3,30.1,15.3,20.9,36.2,293.63,877.72,-95.0,4.3,48.7,5791,,1993-08-08
1993,8,9,0,311.7,10.3,1.6,39.8,19.0,19.0,38.0,299.75,949.99,0.0,2965.2,74.1,5802,Prob,1993-08-09
1993,8,10,0,270.3,5.7,-5.3,39.9,21.5,23.3,44.8,297.65,933.42,-7.7,2923.5,52.9,5728,,1993-08-10
1993,8,11,0,267.8,12.4,1.3,33.4,17.2,18.0,35.2,297.15,949.99,6.2,19.3,60.8,5787,Prob,1993-08-11
1993,8,12,0,258.1,6.3,-8.2,38.3,22.3,23.7,46.0,297.95,950.01,0.0,0.0,52.4,5751,Prob,1993-08-12
1993,8,13,0,297.0,8.3,-3.7,43.1,22.3,22.5,44.8,298.86,935.79,-3.9,2014.5,66.7,5806,,1993-08-13
1993,8,14,0,270.2,8.9,-1.7,37.1,21.3,21.5,42.8,296.55,949.99,6.7,96.7,49.9,5759,Prob,1993-08-14
1993,8,15,0,288.3,10.4,0.4,31.7,18.1,20.1,38.2,294.7,905.68,-123.3,155.4,50.1,5799,,1993-08-15
1993,8,16,0,244.3,11.8,1.7,32.6,16.2,20.4,36.6,294.34,897.61,-269.3,394.0,55.6,5824,,1993-08-16
1993,8,17,0,292.8,8.7,-0.7,39.5,20.7,20.7,41.4,298.46,985.03,-27.6,4.6,73.2,5868,,1993-08-17
1993,8,18,0,275.4,13.7,4.2,33.4,16.0,18.2,34.2,297.96,974.69,0.0,0.0,79.9,5934,,1993-08-18
1993,8,19,0,268.1,13.0,1.7,33.6,17.4,20.2,37.6,296.94,923.56,0.0,0.0,65.9,5875,,1993-08-19
1993,8,20,0,289.3,13.5,1.7,36.0,18.0,18.2,36.2,297.93,945.37,-10.8,13.6,69.3,5885,,1993-08-20
1993,8,21,0,277.9,7.5,-3.5,40.9,22.5,22.5,45.0,297.33,945.37,-1.3,3017.4,59.0,5800,,1993-08-21
1993,8,22,0,293.3,10.3,-0.2,38.1,20.7,20.9,41.6,295.93,921.15,-28.4,11.0,60.9,5825,,1993-08-22
1993,8,23,0,289.9,12.9,3.4,37.0,19.2,20.4,39.6,293.3,886.6,-124.5,1.9,64.3,5846,,1993-08-23
1993,8,24,0,298.2,12.1,2.4,17.9,18.6,21.0,39.6,293.63,877.72,-172.3,25.9,55.2,5854,,1993-08-24
1993,8,25,0,249.4,9.7,1.6,38.7,19.5,20.9,40.4,296.22,977.49,0.0,0.0,71.4,5838,,1993-08-25
1993,8,26,0,220.5,8.2,-0.5,34.5,18.3,21.1,39.4,297.17,974.78,-40.8,7.7,65.9,5837,,1993-08-26
1993,8,27,0,230.6,5.7,-4.5,40.1,20.1,24.7,44.8,299.91,992.57,-29.7,2717.0,71.7,5859,,1993-08-27
1993,8,28,0,170.1,2.9,-6.2,33.1,18.3,24.9,43.2,298.44,982.47,-4.2,3117.3,53.4,5787,,1993-08-28
1993,8,29,0,181.7,5.7,-3.2,32.3,16.5,22.3,38.8,297.99,977.31,-6.5,2834.4,53.2,5800,,1993-08-29
1993,8,30,0,192.7,7.3,-2.4,33.1,15.9,22.7,38.6,299.06,985.0,-14.7,51.1,60.5,5855,,1993-08-30
1993,8,31,0,225.3,9.1,-0.5,33.3,17.3,21.7,39.0,298.46,985.03,-81.5,389.1,62.8,5866,,1993-08-31
1993,9,1,0,256.5,10.8,1.8,38.2,19.0,19.0,38.0,297.91,995.09,0.0,0.0,83.4,5864,,1993-09-01
1993,9,2,0,301.1,11.6,2.3,37.8,19.6,20.8,40.4,297.74,995.13,-370.6,123.8,80.3,5892,,1993-09-02
1993,9,3,0,265.5,7.2,-2.2,37.7,19.5,22.1,41.6,298.44,982.47,-10.8,1017.0,66.2,5839,,1993-09-03
1993,9,4,0,281.2,11.9,1.1,37.2,19.0,20.0,39.0,297.75,999.98,0.0,0.0,80.1,5859,Prob,1993-09-04
1993,9,5,0,297.2,10.7,2.0,36.4,20.0,20.4,40.4,297.25,982.56,0.0,0.0,78.1,5868,,1993-09-05
1993,9,6,0,296.3,7.5,-1.7,37.3,22.1,22.1,44.2,298.07,985.06,-49.4,989.0,69.7,5850,,1993-09-06
1993,9,7,0,297.8,7.8,-1.0,35.5,20.7,21.1,41.8,297.59,977.34,-28.2,0.3,70.4,5851,,1993-09-07
1993,9,8,0,299.9,7.9,-0.9,33.5,19.9,19.9,39.8,297.89,987.63,-12.3,198.2,63.8,5817,,1993-09-08
1993,9,9,0,231.0,4.6,-4.3,34.9,19.1,23.9,43.0,298.07,985.06,-2.6,1875.0,55.5,5816,,1993-09-09
1993,9,10,0,189.3,5.1,-4.6,27.1,17.5,22.9,40.4,299.31,992.6,-2.8,2357.1,48.2,5816,,1993-09-10
1993,9,11,0,224.4,4.8,-4.5,35.3,20.9,23.7,44.6,298.71,992.6,-19.4,3232.9,57.7,5807,,1993-09-11
1993,9,12,0,282.8,6.3,-2.6,37.3,20.9,23.5,44.4,297.34,941.09,-86.4,1116.0,68.2,5858,,1993-09-12
1993,9,13,0,286.9,8.5,-2.6,33.9,19.3,22.7,42.0,297.93,995.1,0.0,0.0,53.9,5869,,1993-09-13
1993,9,14,0,273.0,13.3,4.0,31.0,15.0,19.2,34.2,293.34,905.96,0.0,0.0,57.2,5832,,1993-09-14
1993,9,15,0,276.7,8.6,-0.2,38.1,19.3,23.5,42.8,297.27,985.12,-136.5,446.5,68.7,5853,,1993-09-15
1993,9,16,0,223.1,7.2,-2.0,26.7,17.7,23.5,41.2,298.09,987.63,-36.3,3.0,57.1,5832,,1993-09-16
1993,9,17,0,226.3,8.9,-1.1,32.5,17.5,20.7,38.2,299.33,995.07,-20.8,0.8,64.4,5861,,1993-09-17
1993,9,18,0,193.0,5.0,-4.7,32.5,19.5,24.7,44.2,299.11,992.6,-25.9,4398.0,53.8,5828,,1993-09-18
1993,9,19,0,232.2,5.6,-3.6,33.1,20.1,24.3,44.4,298.21,979.9,-24.7,873.1,58.4,5828,,1993-09-19
1993,9,20,0,286.7,12.3,3.3,36.4,17.4,18.4,35.8,297.74,995.13,-67.2,21.1,74.4,5849,,1993-09-20
1993,9,21,0,225.9,11.5,2.0,29.8,14.6,21.0,35.6,298.02,979.93,0.0,0.0,61.4,5903,,1993-09-21
1993,9,22,0,265.0,3.4,-5.8,40.1,23.9,24.1,48.0,298.48,987.59,-4.5,2743.1,60.8,5800,,1993-09-22
1993,9,23,0,278.4,8.0,-1.3,33.7,20.5,21.1,41.6,298.02,979.93,-12.3,3.0,63.5,5843,,1993-09-23
1993,9,24,0,268.2,9.1,-0.2,38.9,20.7,21.3,42.0,298.13,995.1,-26.6,10.1,70.9,5844,,1993-09-24
1993,9,25,0,224.4,5.8,-3.3,38.1,20.5,22.5,43.0,298.33,995.1,-2.7,1972.2,64.4,5800,,1993-09-25
1993,9,26,0,249.1,8.8,0.2,35.3,18.7,21.5,40.2,297.0,977.4,-60.5,2.7,67.9,5836,,1993-09-26
1993,9,27,0,273.6,9.5,-0.1,35.0,18.4,22.8,41.2,298.44,982.47,-111.0,0.5,74.1,5882,,1993-09-27
1993,9,28,0,222.3,9.1,0.0,27.5,14.9,21.3,36.2,298.13,995.1,-54.1,546.2,53.3,5827,,1993-09-28
1993,9,29,0,275.0,5.7,-3.5,41.7,22.7,23.9,46.6,298.24,982.5,-3.9,11.0,66.4,5816,,1993-09-29
1993,9,30,0,208.5,6.2,-2.3,33.9,18.1,21.9,40.0,296.5,938.34,-49.8,1476.4,61.7,5813,,1993-09-30
1993,10,1,0,277.8,11.9,3.2,35.8,19.2,19.8,39.0,297.27,991.04,0.0,0.0,72.2,5870,,1993-10-01
1993,10,2,0,272.1,5.9,-3.2,40.1,23.3,23.9,47.2,298.09,987.63,-26.5,2288.5,65.5,5818,,1993-10-02
1993,10,3,0,217.8,5.9,-2.8,24.2,19.5,22.9,42.4,297.71,990.16,-33.0,41.9,53.1,5811,,1993-10-03
1993,10,4,0,175.4,4.8,-4.4,32.3,17.5,25.3,42.8,298.27,985.06,-36.3,1954.4,47.7,5808,,1993-10-04
1993,10,5,0,154.6,9.1,0.3,24.9,13.5,19.7,33.2,297.47,985.12,-5.9,58.5,52.0,5819,,1993-10-05
1993,10,6,0,186.8,8.8,-0.1,30.9,15.7,20.1,35.8,297.4,977.37,-26.2,441.2,56.5,5824,,1993-10-06
1993,10,7,0,176.3,3.7,-4.7,33.9,19.7,24.3,44.0,297.25,982.56,-11.5,1208.5,49.6,5771,,1993-10-07
1993,10,8,0,177.3,2.4,-5.8,35.5,20.5,25.3,45.8,297.0,977.4,-12.0,3551.4,48.2,5740,,1993-10-08
1993,10,9,0,243.6,9.7,-0.1,36.8,17.6,22.0,39.6,297.95,961.11,-110.6,222.6,68.2,5883,,1993-10-09
1993,10,10,0,186.0,8.6,-0.3,28.9,14.7,21.1,35.8,297.4,977.37,-9.1,1.2,50.2,5820,,1993-10-10
1993,10,11,0,206.6,7.5,-2.4,33.9,17.5,24.1,41.6,298.66,985.03,-64.7,2172.1,59.4,5850,,1993-10-11
1993,10,12,0,195.6,5.5,-2.9,32.3,18.9,23.3,42.2,297.03,980.0,-25.2,1341.4,49.0,5783,,1993-10-12
1993,10,13,0,201.3,5.5,-4.2,34.7,18.9,24.7,43.6,298.44,982.47,-64.6,2109.1,58.9,5832,,1993-10-13
1993,10,14,0,184.5,5.4,-2.7,33.1,19.1,23.9,43.0,296.46,982.62,-30.1,675.6,49.2,5772,,1993-10-14
1993,10,15,0,217.7,3.9,-4.7,39.1,22.5,24.9,47.4,297.25,982.56,-15.4,2320.2,60.1,5776,,1993-10-15
1993,10,16,0,231.2,4.7,-4.7,39.1,22.1,22.1,44.2,298.54,997.57,-0.5,2619.0,65.1,5778,,1993-10-16
1993,10,17,0,165.3,7.2,-1.1,29.3,15.5,22.1,37.6,296.35,972.21,-29.8,983.6,44.4,5777,,1993-10-17
1993,10,18,0,201.2,9.0,-0.4,35.9,17.3,23.1,40.4,297.69,987.63,-77.9,493.0,57.1,5835,,1993-10-18
1993,10,19,0,191.2,8.1,0.9,33.9,18.9,22.7,41.6,294.21,959.03,0.0,0.0,51.4,5787,,1993-10-19
1993,10,20,0,219.6,8.8,0.1,33.5,18.5,23.5,42.0,296.64,980.06,-191.1,58.8,60.0,5846,,1993-10-20
1993,10,21,0,137.9,8.4,1.4,21.0,14.5,23.3,37.8,294.42,975.08,-229.3,15.8,39.5,5783,,1993-10-21
1993,10,22,0,197.1,9.1,0.6,18.8,16.1,20.9,37.0,296.44,980.06,-59.6,0.3,46.6,5820,,1993-10-22
1993,10,23,0,97.0,9.7,4.2,13.8,8.7,21.5,30.2,291.5,948.41,0.0,0.0,29.1,5770,,1993-10-23
1993,10,24,0,122.8,12.0,6.8,6.6,10.3,20.3,30.6,291.1,959.61,0.0,0.0,32.1,5786,,1993-10-24
1993,10,25,0,124.7,12.8,7.3,16.0,9.9,21.3,31.2,290.98,965.04,0.0,0.0,34.3,5781,,1993-10-25
1993,10,26,0,233.7,10.8,4.5,26.6,19.5,22.5,42.0,292.37,953.84,0.0,0.0,44.1,5802,,1993-10-26
1993,10,27,0,90.2,6.3,0.0,17.6,10.3,23.5,33.8,293.19,956.47,-91.8,71.0,34.0,5739,,1993-10-27
1993,10,28,0,171.3,12.5,6.3,12.4,12.7,19.1,31.8,292.46,959.37,0.0,0.0,36.4,5795,,1993-10-28
1993,10,29,0,50.4,6.9,2.1,17.5,8.0,24.3,32.3,290.54,948.65,0.0,0.0,26.3,5720,,1993-10-29
1993,10,30,0,27.2,7.9,2.8,18.1,-0.4,24.5,24.1,291.06,956.89,0.0,0.0,28.8,5734,,1993-10-30
1993,10,31,0,173.0,6.3,-0.2,33.1,19.3,22.9,42.2,293.43,959.18,-50.3,16.5,45.3,5749,,1993-10-31
1993,11,1,0,208.4,4.6,-2.2,32.7,20.5,22.5,43.0,295.94,1010.54,-0.2,716.2,50.5,5725,,1993-11-01
1993,11,2,0,200.5,7.6,0.4,33.3,19.1,22.5,41.6,294.44,977.68,-20517.7,0.2,51.2,5775,,1993-11-02
1993,11,3,0,199.7,5.5,-0.5,33.3,21.1,26.7,47.8,293.06,977.83,-169.8,18.1,41.7,5740,,1993-11-03
1993,11,4,0,167.1,6.6,1.0,23.8,16.7,23.9,40.6,292.6,970.08,-85.0,26.2,37.0,5717,,1993-11-04
1993,11,5,0,186.0,5.6,-0.7,30.3,21.3,22.3,43.6,293.92,987.84,-27.2,53.1,44.1,5725,,1993-11-05
1993,11,6,0,154.8,9.1,3.0,20.2,15.5,20.5,36.0,293.26,977.8,-52.5,1.2,36.0,5742,,1993-11-06
1993,11,7,0,147.7,9.0,3.0,21.0,14.3,22.3,36.6,292.77,967.42,-124.2,8.5,35.0,5755,,1993-11-07
1993,11,8,0,179.1,12.8,7.0,11.6,12.1,21.1,33.2,291.84,956.74,0.0,0.0,33.0,5796,,1993-11-08
1993,11,9,0,192.0,8.6,1.4,14.6,15.7,19.1,34.8,294.88,982.77,-39.1,123.9,38.6,5755,,1993-11-09
1993,11,10,0,93.7,11.6,5.7,-2.2,5.9,21.9,27.8,292.69,980.42,-173.6,1.6,29.2,5777,,1993-11-10
1993,11,11,0,101.2,13.9,8.9,-4.4,7.5,18.5,26.0,289.47,943.22,0.0,0.0,25.7,5775,,1993-11-11
1993,11,12,0,182.3,14.3,9.6,0.8,14.7,20.1,34.8,288.51,943.47,0.0,0.0,31.3,5783,,1993-11-12
1993,11,13,0,102.6,14.6,10.6,1.2,8.9,18.3,27.2,288.83,965.41,0.0,0.0,28.2,5751,,1993-11-13
1993,11,14,0,126.6,12.9,4.1,3.2,10.1,16.3,26.4,291.84,972.79,-72.1,46.0,28.4,5777,,1993-11-14
1993,11,15,0,131.0,7.5,2.7,10.4,14.7,20.9,35.6,290.24,943.01,-91.1,30.1,28.3,5722,,1993-11-15
1993,11,16,0,211.1,12.6,7.3,15.2,17.1,18.3,35.4,290.91,959.67,0.0,0.0,38.3,5778,,1993-11-16
1993,11,17,0,153.2,9.5,4.7,13.6,14.7,21.1,35.8,290.36,962.48,0.0,0.0,31.2,5729,,1993-11-17
1993,11,18,0,57.1,13.3,9.6,-4.6,5.1,20.3,25.4,287.44,929.09,0.0,0.0,24.3,5762,,1993-11-18
1993,11,19,0,179.1,12.4,7.6,14.6,14.3,19.5,33.8,290.22,967.82,0.0,0.0,31.5,5743,,1993-11-19
1993,11,20,0,179.0,10.1,5.2,26.8,17.1,22.1,39.2,290.64,970.35,-148.3,2.9,34.4,5723,,1993-11-20
1993,11,21,0,31.0,9.4,4.6,3.2,5.4,20.1,25.5,289.61,940.26,-124.9,1.8,26.3,5724,,1993-11-21
1993,11,22,0,73.6,8.4,5.0,10.2,9.5,23.5,33.0,287.18,926.16,0.0,0.0,20.0,5700,,1993-11-22
1993,11,23,0,163.9,11.4,6.1,13.0,12.5,21.3,33.8,290.81,967.73,0.0,0.0,31.9,5760,,1993-11-23
1993,11,24,0,54.1,11.1,8.6,9.0,9.5,20.7,30.2,285.48,926.77,0.0,0.0,20.8,5720,,1993-11-24
1993,11,25,0,59.1,13.5,11.5,6.8,6.3,18.7,25.0,284.84,924.0,0.0,0.0,20.5,5710,,1993-11-25
1993,11,26,0,52.4,14.1,12.3,5.8,-2.8,19.7,16.9,284.59,930.1,0.0,0.0,18.7,5713,,1993-11-26
1993,11,27,0,119.3,12.9,10.4,12.8,14.5,20.1,34.6,285.72,938.52,0.0,0.0,24.9,5727,,1993-11-27
1993,11,28,0,141.1,14.4,10.4,11.0,11.5,17.3,28.8,288.27,951.98,0.0,0.0,28.2,5757,,1993-11-28
1993,11,29,0,123.8,14.2,10.4,7.6,10.3,17.5,27.8,288.08,952.04,0.0,0.0,26.7,5759,,1993-11-29
1993,11,30,0,64.0,16.7,12.6,-11.0,0.6,17.7,18.3,288.03,949.26,0.0,0.0,26.0,5792,,1993-11-30
1993,12,1,0,140.2,14.0,11.1,-2.4,12.3,17.7,30.0,288.5,984.92,0.0,0.0,28.3,5754,,1993-12-01
1993,12,2,0,144.7,14.2,11.0,-3.4,10.7,17.9,28.6,287.3,952.22,0.0,0.0,24.4,5748,,1993-12-02
1993,12,3,0,137.8,12.2,8.8,-1.4,13.3,17.7,31.0,288.46,968.09,0.0,0.0,23.4,5714,,1993-12-03
1993,12,4,0,128.2,16.1,13.5,-5.2,10.1,15.5,25.6,285.96,941.33,0.0,0.0,23.0,5753,,1993-12-04
1993,12,5,0,38.8,16.1,11.2,-9.0,-2.6,20.9,18.3,289.08,954.57,0.0,0.0,25.9,5815,,1993-12-05
1993,12,6,0,31.0,13.1,10.7,-4.0,2.0,22.3,24.3,285.82,944.23,0.0,0.0,17.3,5727,,1993-12-06
1993,12,7,0,69.4,15.1,10.8,4.4,5.9,18.1,24.0,288.76,960.07,0.0,0.0,26.3,5785,,1993-12-07
1993,12,8,0,121.1,12.3,8.0,6.4,10.3,19.7,30.0,289.44,967.94,0.0,0.0,30.6,5750,,1993-12-08
1993,12,9,0,160.9,12.0,9.2,-3.2,14.9,18.7,33.6,286.83,946.76,0.0,0.0,22.1,5705,,1993-12-09
1993,12,10,0,58.2,15.1,12.6,-15.4,-2.0,18.9,16.9,285.47,935.71,0.0,0.0,19.3,5739,,1993-12-10
1993,12,11,0,141.0,12.4,10.8,3.0,17.5,21.9,39.4,284.08,933.24,0.0,0.0,22.1,5770,,1993-12-11
1993,12,12,0,117.1,10.0,8.5,-0.6,16.5,21.1,37.6,284.57,938.89,0.0,0.0,20.5,5703,,1993-12-12
1993,12,13,0,99.4,14.4,12.6,-6.2,10.1,16.5,26.6,285.01,941.6,0.0,0.0,19.8,5680,,1993-12-13
1993,12,14,0,63.0,10.8,11.2,1.0,11.9,18.7,30.6,283.08,955.92,0.0,0.0,16.3,5625,,1993-12-14
1993,12,15,0,50.4,12.4,11.2,-1.2,6.2,18.5,24.7,284.56,950.15,0.0,0.0,16.5,5675,,1993-12-15
1993,12,16,0,52.4,13.1,13.2,-0.4,2.2,19.1,21.3,282.28,939.59,0.0,0.0,15.8,5656,,1993-12-16
1993,12,17,0,52.4,11.8,10.7,2.0,4.0,20.9,24.9,284.63,955.58,0.0,0.0,18.1,5668,,1993-12-17
1993,12,18,0,52.4,13.3,12.5,1.4,-0.2,19.7,19.5,283.26,930.56,0.0,0.0,17.3,5662,,1993-12-18
1993,12,19,0,93.2,12.0,11.2,3.6,12.5,17.7,30.2,284.69,960.89,0.0,0.0,17.9,5638,,1993-12-19
1993,12,20,0,64.0,14.6,13.8,-1.2,6.8,18.7,25.5,284.24,955.64,0.0,0.0,17.4,5682,,1993-12-20
1993,12,21,0,91.1,10.5,10.1,-1.8,11.7,21.3,33.0,284.3,960.95,0.0,0.0,19.7,5623,,1993-12-21
1993,12,22,0,64.0,11.5,13.7,0.6,-4.4,23.3,18.9,274.44,849.44,0.0,0.0,10.4,5595,,1993-12-22
1993,12,23,0,46.6,10.5,10.8,-0.8,5.6,20.9,26.5,281.88,928.12,0.0,0.0,14.3,5596,,1993-12-23
1993,12,24,0,46.6,10.3,9.7,-5.8,-2.0,22.7,20.7,283.04,939.35,0.0,0.0,16.3,5665,,1993-12-24
1993,12,25,0,36.9,12.7,13.2,-7.4,6.2,19.1,25.3,279.96,904.04,0.0,0.0,14.1,5637,,1993-12-25
1993,12,26,0,40.7,8.3,7.8,-4.6,6.2,21.7,27.9,282.99,936.51,0.0,0.0,16.5,5640,,1993-12-26
1993,12,27,0,98.3,11.4,9.8,-3.6,14.3,22.3,36.6,284.43,941.79,0.0,0.0,21.6,5717,,1993-12-27
1993,12,28,0,40.7,11.7,6.7,-2.2,-14.6,21.5,6.9,284.38,938.95,0.0,0.0,12.2,5696,,1993-12-28
1993,12,29,0,52.4,8.3,6.3,-12.0,8.6,22.7,31.3,284.43,908.43,0.0,0.0,22.5,5654,,1993-12-29
1993,12,30,0,67.9,12.3,9.9,9.8,7.5,20.9,28.4,286.18,955.22,0.0,0.0,29.7,5699,,1993-12-30
1993,12,31,0,60.1,11.9,9.2,5.2,5.2,22.1,27.3,286.82,960.46,0.0,0.0,25.7,5706,,1993-12-31
1994,1,1,0,66.0,7.3,6.5,12.8,2.0,28.7,30.7,286.57,994.19,0.0,0.0,22.4,5669,,1994-01-01
1994,1,2,0,56.3,16.8,14.4,4.8,-5.6,23.9,18.3,285.53,949.91,0.0,0.0,23.5,5777,,1994-01-02
1994,1,3,0,62.1,8.4,7.7,4.4,2.8,27.1,29.9,283.9,944.78,0.0,0.0,13.7,5643,,1994-01-03
1994,1,4,0,118.8,7.8,6.2,13.0,16.7,27.1,43.8,285.33,949.94,0.0,0.0,19.3,5660,,1994-01-04
1994,1,5,0,110.1,6.5,4.8,2.6,17.3,26.3,43.6,285.79,955.31,0.0,0.0,20.4,5660,,1994-01-05
1994,1,6,0,144.6,5.9,4.0,20.0,20.5,24.5,45.0,286.68,965.77,0.0,0.0,26.2,5620,,1994-01-06
1994,1,7,0,183.2,9.0,5.9,22.2,18.3,23.3,41.6,287.6,960.31,0.0,0.0,28.2,5686,,1994-01-07
1994,1,8,0,112.7,13.7,12.3,-3.8,10.1,19.1,29.2,284.59,952.87,0.0,0.0,20.5,5694,,1994-01-08
1994,1,9,0,177.6,18.5,17.4,-1.4,11.1,19.7,30.8,283.85,955.73,0.0,0.0,23.8,5763,,1994-01-09
1994,1,10,0,138.1,7.0,4.7,-4.0,17.5,28.1,45.6,286.06,946.98,0.0,0.0,17.7,5705,,1994-01-10
1994,1,11,0,79.5,10.2,10.7,6.8,3.0,22.1,25.1,281.99,933.94,0.0,0.0,13.5,5626,,1994-01-11
1994,1,12,0,58.2,11.3,9.2,6.4,-0.6,23.5,22.9,285.39,941.51,0.0,0.0,20.6,5721,,1994-01-12
1994,1,13,0,132.0,10.9,8.2,4.8,15.3,24.9,40.2,286.82,960.46,0.0,0.0,25.2,5715,,1994-01-13
1994,1,14,0,143.2,9.2,6.5,23.6,16.1,25.7,41.8,286.91,952.32,0.0,0.0,29.7,5705,,1994-01-14
1994,1,15,0,172.2,4.9,2.5,24.8,20.5,25.9,46.4,287.37,957.66,0.0,0.0,28.6,5651,,1994-01-15
1994,1,16,0,331.5,6.3,3.2,39.7,24.9,27.3,52.2,288.24,965.5,0.0,0.0,46.8,5698,,1994-01-16
1994,1,17,0,129.2,9.8,9.8,4.2,14.5,22.5,37.0,283.96,968.8,0.0,0.0,25.9,5629,,1994-01-17
1994,1,18,0,67.9,12.7,13.9,4.8,11.3,19.3,30.6,281.77,961.47,0.0,0.0,18.6,5615,,1994-01-18
1994,1,19,0,79.5,12.1,13.6,4.0,2.8,24.5,27.3,281.18,961.59,0.0,0.0,14.0,5629,,1994-01-19
1994,1,20,0,62.1,15.1,15.5,13.8,7.9,21.9,29.8,281.6,934.07,0.0,0.0,18.4,5667,,1994-01-20
1994,1,21,0,73.7,13.5,13.9,17.6,9.5,23.5,33.0,281.3,928.33,0.0,0.0,18.9,5666,,1994-01-21
